Movie,LBRating,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
Wizards,3.25,80,1:20,English,Ralph Bakshi,1977,"Fantasy,Animation,Science Fiction",USA,2140,10933,"Bob Holt,Jesse Welles,Richard Romanus,David Proval,Mark Hamill,Jim Connell,Steve Gravers,Barbara Sloane,Angelo Grisanti,Hyman Wien,Christopher Tayback,Peter Hobbs,Tina Romanus,Susan Anton"
Interstellar,4.27,169,2:49,English,Christopher Nolan,2014,"Science Fiction,Drama,Adventure",UK,108610,1233623,"Matthew McConaughey,Anne Hathaway,Jessica Chastain,Mackenzie Foy,Michael Caine,Bill Irwin,Casey Affleck,John Lithgow,Wes Bentley,David Gyasi,Matt Damon,Topher Grace,Timothée Chalamet,Ellen Burstyn"
The Way Way Back,3.63,103,1:43,English,Nat Faxon,2013,"Comedy,Drama",USA,11988,77518,"Liam James,Steve Carell,Toni Collette,AnnaSophia Robb,Sam Rockwell,Allison Janney,Maya Rudolph,Amanda Peet,Rob Corddry,Nat Faxon,Jim Rash,Zoe Levin,River Alexander,Adam Riegler,Jeremy Weaver"
Spider-Man: Homecoming,3.58,133,2:13,English,Jon Watts,2017,"Science Fiction,Action,Adventure,Drama",USA,65921,958167,"Tom Holland,Michael Keaton,Robert Downey Jr.,Marisa Tomei,Jon Favreau,Gwyneth Paltrow,Zendaya,Donald Glover,Jacob Batalon,Laura Harrier,Tony Revolori,Bokeem Woodbine,Tyne Daly,Abraham Attah,Hannibal Buress,Kenneth Choi,Selenis Leyva,Angourie Rice,Martin Starr,Garcelle Beauvais,Michael Chernus,Michael Mando,Logan Marshall-Green,Jennifer Connelly,Gary Weeks,Christopher Berry,Jorge Lendeborg Jr.,Tunde Adebimpe,Tiffany Espensen,Isabella Amara,Michael Barbieri"
Aliens,4.13,137,2:17,English,James Cameron,1986,"Thriller,Science Fiction,Action",USA,32398,300208,"Sigourney Weaver,Michael Biehn,Lance Henriksen,Bill Paxton,Jenette Goldstein,Carrie Henn,Paul Reiser,Mark Rolston,William Hope,Al Matthews,Colette Hiller,Ricco Ross,Daniel Kash,Cynthia Dale Scott"
Titanic,3.79,194,3:14,"English,French,German,Swedish,Italian,Russian",James Cameron,1997,"Romance,Drama",USA,46551,757203,"Kate Winslet,Leonardo DiCaprio,Billy Zane,Gloria Stuart,Frances Fisher,Kathy Bates,Victor Garber,Bill Paxton,Bernard Hill,David Warner,Jonathan Hyde,Lewis Abernathy,Suzy Amis,Nicholas Cascone,Danny Nucci,Jason Barry,Lew Palter,Eric Braeden,Ewan Stewart,Bernard Fox,Ioan Gruffudd,Jonny Phillips,Edward Fletcher,Scott G. Anderson,Martin East,Gregory Cooke,Alexandrea Owens,Seth Adkins,Michael Ensign,Anatoly M. Sagalevitch,Martin Hub,Mark Lindsay Chapman,Richard Graham,Paul Brightwell,Craig Kelly,Ron Donachie,Charlotte Chatton,Fannie Brett,Jenette Goldstein,Camilla Overbye Roos,Linda Kerns,Amy Gaipa,Martin Jarvis,Rosalind Ayres,Rochelle Rose,Jonathan Evans-Jones,Rocky Taylor"
Night of the Living Dead,3.97,96,1:36,English,George A. Romero,1968,"Drama,Science Fiction,Horror",USA,23693,144296,"Duane Jones,Judith O'Dea,Karl Hardman,Marilyn Eastman,Keith Wayne,Judith Ridley,Kyra Schon,Charles Craig,S. William Hinzman,Bill Cardille,John Simpson,George Kosana,Frank Doak,A.C. McDonald,Samuel R. Solito"
Dope,3.5,103,1:43,English,Rick Famuyiwa,2015,"Crime,Drama,Comedy",USA,7992,84682,"Shameik Moore,Kiersey Clemons,Tony Revolori,Zoë Kravitz,Chanel Iman,Rick Fox,A$AP Rocky,Blake Anderson,Quincy Brown,Forest Whitaker,Lakeith Stanfield,Kimberly Elise"
Raiders of the Lost Ark,4.16,115,1:55,"English,Spanish,German,Hebrew (modern),Arabic,Nepali",Steven Spielberg,1981,"Adventure,Action",USA,36892,465945,"Harrison Ford,Karen Allen,Paul Freeman,John Rhys-Davies,Ronald Lacey,Wolf Kahler,Anthony Higgins,Denholm Elliott,Alfred Molina,Vic Tablian,Don Fellows,William Hootkins,George Harris,Fred Sorenson,Anthony Chinn,Eddie Tagoe,Bill Reimbold,Patrick Durkin,Matthew Scurfield,Malcolm Weaver"
Big Hero 6,3.78,102,1:42,English,Chris Williams,2014,"Family,Animation,Adventure,Comedy,Action",USA,24226,509036,"Scott Adsit,Ryan Potter,Daniel Henney,T.J. Miller,Jamie Chung,Damon Wayans Jr.,Génesis Rodríguez,James Cromwell,Alan Tudyk,Maya Rudolph,Abraham Benrubi,Katie Lowes,Billy Bush,Daniel Gerson,Paul Briggs,Charlie Adler,Marcella Lentz-Pope,David Shaughnessy,Cam Clarke"
No Country for Old Men,4.28,122,2:02,"English,Spanish",Joel Coen,2007,"Drama,Thriller,Crime",USA,55584,665199,"Josh Brolin,Javier Bardem,Tommy Lee Jones,Kelly Macdonald,Woody Harrelson,Garret Dillahunt,Tess Harper,Barry Corbin,Stephen Root,Rodger Boyce,Beth Grant,Ana Reeder,Kit Gwin,Zach Hopkins,Chip Love,Eduardo Antonio Garcia,Gene Jones,Myk Watford,Boots Southerland,Kathy Lamkin"
The Perks of Being a Wallflower,3.96,103,1:43,English,Stephen Chbosky,2012,Drama,USA,84172,731199,"Logan Lerman,Emma Watson,Ezra Miller,Mae Whitman,Kate Walsh,Dylan McDermott,Melanie Lynskey,Nina Dobrev,Johnny Simmons,Joan Cusack,Paul Rudd,Nicholas Braun,Reece Thompson,Patrick de Ledebur,Brian Balzerini,Tom Kruszewski"
Pirates of the Caribbean: Dead Men Tell No Tales,2.66,128,2:08,English,Joachim Rønning,2017,"Adventure,Fantasy,Action",USA,13474,208936,"Johnny Depp,Javier Bardem,Geoffrey Rush,Brenton Thwaites,Kaya Scodelario,Kevin McNally,Golshifteh Farahani,David Wenham,Stephen Graham,Angus Barnett,Martin Klebba,Adam Brown,Giles New,Orlando Bloom,Keira Knightley,Paul McCartney,Delroy Atkinson,Danny Kirrane,Juan Carlos Vellido,Rodney Afif,Rupert Raineri,Stephen Lopez,Nico Cortez,Mahesh Jadu,Bruce Spence,Justin Smith,John Leary,Anthony De La Torre,Finn Ireland,James Mackay,Bryan Probets"
Paper Towns,2.48,109,1:49,English,Jake Schreier,2015,"Romance,Mystery,Drama",USA,5957,92070,"Nat Wolff,Cara Delevingne,Justice Smith,Austin Abrams,Halston Sage,Cara Buono,Caitlin Carver,John Green,Jaz Sinclair,Stevie Ray Dallimore,Meg Crosbie,Griffin Freeman,RJ Shearer,Susan Macke Miller,Tom Hillmann"
12 Angry Men,4.52,97,1:37,English,Sidney Lumet,1957,Drama,USA,40974,359017,"Martin Balsam,John Fiedler,Lee J. Cobb,E.G. Marshall,Jack Klugman,Edward Binns,Jack Warden,Henry Fonda,Joseph Sweeney,Ed Begley,George Voskovec,Robert Webber,Rudy Bond,Tom Gorman,James Kelly,Billy Nelson,John Savoca,Walter Stocker,John Gavin"
Ghostbusters,2.41,117,1:57,English,Paul Feig,2016,"Comedy,Action,Fantasy",USA,16777,172572,"Kristen Wiig,Melissa McCarthy,Kate McKinnon,Leslie Jones,Chris Hemsworth,Neil Casey,Charles Dance,Michael Kenneth Williams,Cecily Strong,Andy García,Matt Walsh,Ed Begley Jr.,Steve Higgins,Michael McDonald,Karan Soni,Zach Woods,Nate Corddry,Toby Huss,Katie Dippold,Jessica Chaffin,Jamie Denbo,Steve Bannos,Adam Ray,Bill Murray,Dan Aykroyd,Ernie Hudson,Sigourney Weaver,Annie Potts"
The Shawshank Redemption,4.49,142,2:22,English,Frank Darabont,1994,"Drama,Crime",USA,49681,785733,"Tim Robbins,Morgan Freeman,Bob Gunton,William Sadler,Clancy Brown,Gil Bellows,Mark Rolston,James Whitmore,Jeffrey DeMunn,Larry Brandenburg,Neil Giuntoli,Brian Libby,David Proval,Joseph Ragno,Jude Ciccolella,Paul McCrane,Renee Blaine,Scott Mann,John Horton,Gordon Greene,Alfonso Freeman,V.J. Foster,John E. Summers,Frank Medrano"
The Lego Batman Movie,3.74,104,1:44,English,Chris McKay,2017,"Action,Comedy,Animation,Family",Denmark,41518,270659,"Will Arnett,Zach Galifianakis,Michael Cera,Rosario Dawson,Ralph Fiennes,Jenny Slate,Mariah Carey,Channing Tatum,Billy Dee Williams,Hector Elizondo,Conan O'Brien,Jason Mantzoukas,Doug Benson,Zoë Kravitz,Kate Micucci,Riki Lindhome,Jonah Hill,Adam DeVine,Eddie Izzard,Seth Green"
Scary Movie,2.98,88,1:28,English,Keenen Ivory Wayans,2000,Comedy,USA,19103,193704,"Anna Faris,Jon Abrahams,Marlon Wayans,Shawn Wayans,Regina Hall,Shannon Elizabeth,Cheri Oteri,Carmen Electra,Tanja Reichert,Lochlyn Munro,Dave Sheridan,Kurt Fuller,Rick Ducommun,Keenen Ivory Wayans,Marissa Jaret Winokur,Dan Joffre,Lloyd Berry,David L. Lander,Kelly Coffield Park,Trevor Roberts,Jayne Trcka,Karen Kruper,Kendall Saunders,Glynis Davies"
Brother Bear,3.56,85,1:25,"English,Croatian,Inuktitut",Aaron Blaise,2003,"Adventure,Family,Animation",USA,8461,142291,"Joaquin Phoenix,Jeremy Suarez,Jason Raize,Rick Moranis,Dave Thomas,D.B. Sweeney,Joan Copeland,Michael Clarke Duncan,Harold Gould,Paul Christie,Danny Mastrogiorgio,Estelle Harris,Greg Proops"
Nocturnal Animals,3.74,117,1:57,English,Tom Ford,2016,"Drama,Thriller",USA,35640,297450,"Amy Adams,Jake Gyllenhaal,Michael Shannon,Aaron Taylor-Johnson,Isla Fisher,Ellie Bamber,Armie Hammer,Karl Glusman,Robert Aramayo,Laura Linney,Andrea Riseborough,Michael Sheen,Bobbi Salvör Menuez,Imogen Waterhouse,Franco Vega,Zawe Ashton,Evie Pree,Beth Ditto,Graham Beckel"
Air Force One,3.16,124,2:04,"English,Russian",Wolfgang Petersen,1997,"Thriller,Action",Germany,6178,61412,"Harrison Ford,Gary Oldman,Glenn Close,Wendy Crewson,Liesel Matthews,Paul Guilfoyle,Xander Berkeley,William H. Macy,Dean Stockwell,Tom Everett,Jürgen Prochnow,Donna Bullock,Michael Ray Miller,Carl Weintraub,Elester Latham,Elya Baskin,Levan Uchaneishvili,David Vadim,Andrew Divoff,Ilia Volok,Chris Howell,Spencer Garrett"
Superman,3.63,143,2:23,English,Richard Donner,1978,"Science Fiction,Action,Adventure",UK,9220,85925,"Christopher Reeve,Marlon Brando,Gene Hackman,Ned Beatty,Jackie Cooper,Glenn Ford,Margot Kidder,Jack O'Halloran,Valerie Perrine,Maria Schell,Terence Stamp,Phyllis Thaxter,Susannah York,Jeff East,Marc McClure,Sarah Douglas,Diane Sherry Case,Trevor Howard,Harry Andrews,Vass Anderson,John Hollis,James Garbutt,Michael Gover,David Neal,William Russell,Penelope Lee,John Stuart,Alan Cullen,Aaron Smolinski,Billy J. Mitchell,Robert Henderson,Larry Lamb,John Cassady"
Fight Club,4.3,139,2:19,English,David Fincher,1999,"Drama,Comedy,Thriller",USA,138759,1374798,"Edward Norton,Brad Pitt,Helena Bonham Carter,Meat Loaf,Jared Leto,Zach Grenier,Holt McCallany,Eion Bailey,Richmond Arquette,David Andrews,Christina Cabot,Tim DeZarn,Ezra Buzzington,Bob Stephenson,David Lee Smith,Carl Ciarfalio,Stuart Blumberg,Mark Fite,Matt Winston,Lauren Sánchez,Thom Gossom Jr.,Markus Redmond,Van Quattro,Michael Girardin,David Jean Thomas,Paul Carafotes,Christopher John Fields,Michael Shamus Wiles,George Maguire,Eugenie Bondurant"
The Lord of the Rings,3.07,132,2:12,English,Ralph Bakshi,1978,"Animation,Fantasy,Adventure",Spain,2039,18070,"Christopher Guard,William Squire,Michael Scholes,John Hurt,Simon Chandler,Dominic Guard,Norman Bird,Michael Graham Cox,Anthony Daniels,David Buck,Peter Woodthorpe,Fraser Kerr,Philip Stone,André Morell"
Requiem for a Dream,4.08,102,1:42,English,Darren Aronofsky,2000,"Crime,Drama",USA,53670,458182,"Ellen Burstyn,Jared Leto,Jennifer Connelly,Marlon Wayans,Christopher McDonald,Keith David,Louise Lasser,Marcia Jean Kurtz,Janet Sarno,Suzanne Shepherd,Joanne Gordon,Charlotte Aronofsky,Mark Margolis,Michael Kaycheck,Peter Maloney,Denise Dowse,Olga Merediz,Ben Shenkman,Dylan Baker,Bill Buell,Lianna Pai,Stanley B. Herman,Gregg Bello,Shaun O'Hagan,Jimmie Ray Weeks,Jack O'Connell,Chas Mastin,Ajay Naidu,Sean Gullette,Samia Shoaib"
Singin' in the Rain,4.26,103,1:43,English,Stanley Donen,1952,"Comedy,Romance,Drama,Music",USA,33511,201414,"Gene Kelly,Donald O'Connor,Debbie Reynolds,Jean Hagen,Millard Mitchell,Cyd Charisse,Douglas Fowley,Rita Moreno,Mae Clarke,Bess Flowers,Robert Foulk,Kathleen Freeman,Joi Lansing,Sylvia Lewis,Harry 'Snub' Pollard,William Schallert,Elaine Stewart,Brick Sullivan,John George,King Donovan,Lana Turner,Allen Sutherland,Dawn Addams,John Albright,Betty Van Allen,Sue Allen,Marie Ardell,Bette Arlen,David Bair,Jimmy Bates,Mary Bayless,Marcella Becker,Margaret Bert,Madge Blake,Lulu Mae Bohrman,Gail Bonney,Chet Brandenburg,Tex Brodus,Barbara Carroll,Gwen Carter,Bill Chatham,Lyle Clark,Dorinda Clifton,Harry Cody,Chick Collins,Pat Conway,Jeanne Coyne,Ruby C. Currie,Fred Datig Jr.,Bert Davidson,Robert Dayo,Gloria Dea,Patricia Denise,Harry Denny,Kay Deslys,John Dodsworth,Michael Dugan,Phil Dunham,Helen Eby-Rock,Richard Emory,Betty Erbes,Charles Evans"
Starship Troopers,3.72,129,2:09,English,Paul Verhoeven,1997,"Science Fiction,Thriller,Adventure,Action",USA,17020,130918,"Casper Van Dien,Dina Meyer,Denise Richards,Jake Busey,Neil Patrick Harris,Clancy Brown,Michael Ironside,Patrick Muldoon,Seth Gilliam,Rue McClanahan,Blake Lindsley,Steven Ford,Ungela Brockman,Bruce Gray,Denise Dowse,Amy Smart,Tami-Adrian George,Julianna McCarthy,Dale Dye,Dean Norris,Marshall Bell,Eric Bruskotter,Matt Levin,Anthony Ruivivar,Brenda Strong"
Scott Pilgrim vs. the World,3.88,112,1:52,English,Edgar Wright,2010,"Romance,Comedy,Action",UK,109003,863002,"Michael Cera,Mary Elizabeth Winstead,Ellen Wong,Kieran Culkin,Alison Pill,Mark Webber,Johnny Simmons,Jason Schwartzman,Anna Kendrick,Aubrey Plaza,Satya Bhabha,Chris Evans,Brandon Routh,Mae Whitman,Brie Larson,Keita Saito,Shota Saito,Will Bowes"
All Eyez on Me,2.55,139,2:19,English,Benny Boom,2017,"Drama,Music",USA,1168,10086,"Demetrius Shipp Jr.,Danai Gurira,Kat Graham,Jamal Woolard,Dominic L. Santana,Annie Ilonzeh,Lauren Cohan,Cory Hardrict,Grace Gibson,Desean Jackson,Brandon Sauve,Josh Ventura"
Boyhood,3.77,166,2:46,"English,Spanish",Richard Linklater,2014,Drama,USA,27990,317568,"Ellar Coltrane,Patricia Arquette,Ethan Hawke,Lorelei Linklater,Libby Villari,Marco Perella,Brad Hawkins,Jamie Howard,Andrew Villarreal,Jenni Tooley,Zoe Graham,Charlie Sexton,Elijah Smith,Steven Chester Prince,Bonnie Cross,Sydney Orta,Shane Graham,Tess Allen,Ryan Power,Sharee Fowler,Mark Finn,Byron Jenkins,Holly Moore,David Blackwell,Barbara Chisholm,Matthew Martinez-Arndt,Cassidy Johnson,Cambell Westmoreland,Jennifer Griffin,Garry Peters,Merrilee McCommas,Tamara Jolaine"
Power Rangers,2.62,124,2:04,English,Dean Israelite,2017,"Science Fiction,Adventure,Action",Canada,9335,76775,"Dacre Montgomery,RJ Cyler,Ludi Lin,Naomi Scott,Becky G,Bryan Cranston,Bill Hader,Elizabeth Banks,Fred Tatasciore,David Denman,Caroline Cave,Kayden Magnuson,Lisa Berry,Fiona Fu,Robert Moloney,Anjali Jay,Patrick Sabongui"
Me and Earl and the Dying Girl,3.79,105,1:45,English,Alfonso Gomez-Rejon,2015,"Comedy,Drama",USA,18174,145188,"Olivia Cooke,Thomas Mann,RJ Cyler,Connie Britton,Nick Offerman,Molly Shannon,Jon Bernthal,Chelsea Zhang,Masam Holden,Katherine Hughes,Matt Bennett,Bobb'e J. Thompson,Gavin Dietz"
American Sniper,3.21,133,2:13,English,Clint Eastwood,2014,"War,Action",USA,10851,215438,"Bradley Cooper,Sienna Miller,Kyle Gallner,Cole Konis,Ben Reed,Elise Robertson,Keir O'Donnell,Luke Sunshine,Kevin Lacz,Troy Vincent,Brandon Salgado Telis,Chance Kelly,Marnette Patterson,Billy Miller,Leonard Roberts,Reynaldo Gallegos,Jake McDorman,Cory Hardrict,Eric Ladin,Brando Eaton,James Ryen,Luke Grimes,Sammy Sheik,Evan Gamble,Tim Griffin,Brian Hallisay,Navid Negahban,Fehd Benchemsi,Eric Close,Zack Duhame,Mido Hamada,Kathe Mazur,Sam Jaeger"
The Great Gatsby,3.37,143,2:23,English,Baz Luhrmann,2013,"Drama,Romance",USA,36409,486050,"Leonardo DiCaprio,Tobey Maguire,Carey Mulligan,Joel Edgerton,Elizabeth Debicki,Isla Fisher,Jason Clarke,Amitabh Bachchan,Callan McAuliffe,Adelaide Clemens,Steve Bisley,Richard Carter,Jack Thompson,Vince Colosimo"
Kill Bill: Vol. 2,4.01,136,2:16,"English,Chinese,Spanish,Cantonese",Quentin Tarantino,2004,"Action,Crime,Thriller",USA,33484,519925,"Uma Thurman,David Carradine,Daryl Hannah,Michael Madsen,Gordon Liu Chia-hui,Michael Parks,Perla Haney-Jardine,Larry Bishop,Samuel L. Jackson,Lucy Liu,Vivica A. Fox,Julie Dreyfus,Christopher Allen Nelson,Helen Kim,Laura Cayouette,Jun Kunimura"
(500) Days of Summer,3.68,95,1:35,"English,French,Swedish",Marc Webb,2009,"Drama,Romance,Comedy",USA,84259,576270,"Joseph Gordon-Levitt,Zooey Deschanel,Chloë Grace Moretz,Geoffrey Arend,Matthew Gray Gubler,Clark Gregg,Patricia Belcher,Rachel Boston,Minka Kelly,Ian Reed Kesler,Valente Rodriguez,Yvette Nicole Brown,Nicole Vicius,Charles Walker,Darryl Alan Reed,Gregory Thompson,Natalie Boren,Maile Flanagan"
The Texas Chain Saw Massacre,3.89,83,1:23,English,Tobe Hooper,1974,Horror,USA,52890,275604,"Marilyn Burns,Allen Danziger,Paul A. Partain,William Vail,Teri McMinn,Edwin Neal,Jim Siedow,Gunnar Hansen,John Dugan,Robert Courtin,William Creamer,John Henry Faulk,Jerry Green,Ed Guinn,Joe Bill Hogan,Perry Lorenz,John Larroquette"
Howl's Moving Castle,4.32,119,1:59,Japanese,Hayao Miyazaki,2004,"Adventure,Animation,Fantasy",Japan,73602,568352,"Chieko Baisho,Takuya Kimura,Akihiro Miwa,Tatsuya Gashûin,Ryunosuke Kamiki,Haruko Katô,Yayoi Kazuki,Mayuno Yasokawa,Yo Oizumi,Rio Kanno,Akio Otsuka,Daijirô Harada"
Friday the 13th,3.11,95,1:35,English,Sean S. Cunningham,1980,Horror,USA,28909,166548,"Betsy Palmer,Adrienne King,Harry Crosby,Laurie Bartram,Jeannine Taylor,Kevin Bacon,Mark Nelson,Robbi Morgan,Peter Brouwer,Rex Everhart,Walt Gorney,Willie Adams,Debra S. Hayes,Ari Lehman"
Gold,3,121,2:01,"English,Indonesian",Stephen Gaghan,2016,"Drama,Adventure,Thriller",USA,1392,15733,"Matthew McConaughey,Bryce Dallas Howard,Edgar Ramírez,Timothy Simons,Michael Landes,Stacy Keach,Rachael Taylor,Bruce Greenwood,Craig T. Nelson,Corey Stoll,Toby Kebbell,Macon Blair,Bill Camp,Lora Martinez-Cunningham,Frank Wood,Adam LeFevre,Dylan Kenin,Joshua Harto,Matthew Page,Jackamoe Buzzell,Sahajak Boonthanakit,Kristen Rakes,Stafford Douglas,Richard Beal,Hank Rogerson,Jacob Browne,Bob Jesser,Bhavesh Patel,Cheo Tapia,Joanne Camp,Danny Winn,William Sterchi,Ben Whitehair,Catherine Haun,John Wojda,Marybeth Massett"
The Terminator,3.87,108,1:48,English,James Cameron,1984,"Action,Science Fiction,Thriller",UK,24526,337298,"Arnold Schwarzenegger,Michael Biehn,Linda Hamilton,Paul Winfield,Lance Henriksen,Rick Rossovich,Bess Motta,Earl Boen,Dick Miller,Shawn Schepps,Bruce M. Kerner,Franco Columbu,Bill Paxton,Brad Rearden,Brian Thompson,William Wisher,Ken Fritz,Tom Oberhaus,Ed Dogans,Joe Farago"
They Call Me Macho Woman,2.81,81,1:21,English,Patrick G. Donahue,1989,Action,USA,41,173,"Debra Sweaney,Brian Oldfield,Sean P. Donahue,Mike Donahue,Jerry Johnson"
Dazed and Confused,3.94,102,1:42,English,Richard Linklater,1993,Comedy,USA,37431,210453,"Jason London,Joey Lauren Adams,Matthew McConaughey,Rory Cochrane,Milla Jovovich,Shawn Andrews,Adam Goldberg,Anthony Rapp,Sasha Jenson,Marissa Ribisi,Deena Martin,Michelle Burke,Cole Hauser,Christine Harnos,Wiley Wiggins,Mark Vandermeulen,Esteban Powell,Jeremy Fox,Ben Affleck,Jason O. Smith,Christin Hinojosa,Parker Posey,Catherine Morris,Nicky Katt,Parker Brooks,Zach Taylor,Jacob Jones"
Life of Pi,3.67,127,2:07,"English,Tamil,French,Hindi,Japanese",Ang Lee,2012,"Adventure,Drama",Canada,13935,365015,"Suraj Sharma,Irrfan Khan,Ayush Tandon,Gautam Belur,Adil Hussain,Tabu,Ayaan Khan,Mohd Abbas Khaleeli,Vibish Sivakumar,Rafe Spall,Gérard Depardieu,James Saito,Jun Naito,Andrea Di Stefano,Shravanthi Sainath,Elie Alouf"
An American Werewolf in London,3.85,97,1:37,English,John Landis,1981,"Horror,Comedy",UK,21575,122345,"David Naughton,Jenny Agutter,Griffin Dunne,John Woodvine,Don McKillop,Brian Glover,David Schofield,Lila Kaye,Rik Mayall,Sean Baker,Frank Oz,Paul Kember,Joe Belcher,Paddy Ryan,Anne-Marie Davies,Colin Fernandes,Albert Moses,Jim Henson,Dave Goelz,Michele Brisigotti,Mark Fisher,Gordon Sterne,Paula Jacobs,Claudine Bowyer"
The Jungle Book,3.22,106,1:46,English,Jon Favreau,2016,"Drama,Adventure,Fantasy,Family",UK,9387,198898,"Neel Sethi,Bill Murray,Ben Kingsley,Idris Elba,Scarlett Johansson,Christopher Walken,Lupita Nyong'o,Giancarlo Esposito,Garry Shandling,Jon Favreau,Sam Raimi,Russell Peters"
The Accountant,3.23,128,2:08,English,Gavin O'Connor,2016,"Crime,Drama,Thriller",USA,9432,102842,"Ben Affleck,Anna Kendrick,J.K. Simmons,Jon Bernthal,Jeffrey Tambor,Cynthia Addai-Robinson,John Lithgow,Jean Smart,Andy Umberger,Alison Wright,Daeg Faerch,Inder Kumar,Michael Beasley,Seth Lee"
Harry Potter and the Deathly Hallows: Part 2,3.94,130,2:10,English,David Yates,2011,"Adventure,Fantasy",UK,35858,608685,"Daniel Radcliffe,Rupert Grint,Emma Watson,Ralph Fiennes,Alan Rickman,Helena Bonham Carter,Maggie Smith,Michael Gambon,John Hurt,Tom Felton,Warwick Davis,Robbie Coltrane,Jason Isaacs,Kelly Macdonald,Gary Oldman,David Thewlis,David Bradley,Ciarán Hinds,Gemma Jones,Dave Legeno,Miriam Margolyes,Helen McCrory,Nick Moran,James Phelps,Oliver Phelps,Clémence Poésy,Natalia Tena,Julie Walters,Mark Williams,Bonnie Wright,Evanna Lynch,Domhnall Gleeson,Graham Duff,Anthony Allgood,Rusty Goffe,Jon Key,Ian Peck,Benn Northover,Hebe Beardsall,Matthew Lewis,Devon Murray"
True Grit,3.73,110,1:50,English,Joel Coen,2010,"Drama,Western,Adventure",USA,14404,191804,"Jeff Bridges,Hailee Steinfeld,Matt Damon,Josh Brolin,Barry Pepper,Domhnall Gleeson,Bruce Green,Roy Lee Jones,Paul Rae,Nicholas Sadler,Dakin Matthews,Ed Corbin"
Empire of Dreams: The Story of the Star Wars Trilogy,3.99,151,2:31,English,Kevin Burns,2004,Documentary,USA,1388,8306,"Robert Clotworthy,Jim Bloom,Leo Braudy,Ben Burtt,Walter Cronkite,George Lucas,Steven Spielberg,Irvin Kershner,Howard G. Kazanjian,Gary Kurtz,Bill Moyers,Carrie Fisher"
Easy Rider,3.66,95,1:35,English,Dennis Hopper,1969,"Drama,Adventure",USA,9714,72136,"Peter Fonda,Dennis Hopper,Jack Nicholson,Antonio Mendoza,Phil Spector,Mac Mashourian,Warren Finnerty,Tita Colorado,Luke Askew,Luana Anders,Sabrina Scharf,Sandy Brown Wyeth,Robert Walker Jr.,Robert Ball,Carmen Phillips,Ellie Wood Walker,Michael Pataki,George Fowler Jr.,Keith Green,Hayward Robillard"
Avatar,3.54,162,2:42,"English,Spanish",James Cameron,2009,"Adventure,Action,Science Fiction,Fantasy",USA,91752,829877,"Sam Worthington,Zoe Saldaña,Sigourney Weaver,Stephen Lang,Michelle Rodriguez,Giovanni Ribisi,Joel David Moore,CCH Pounder,Wes Studi,Laz Alonso,Dileep Rao,Matt Gerald,Sean Anthony Moran,Jason Whyte,Scott Lawrence"
John Wick,3.82,101,1:41,"English,Hungarian,Russian",Chad Stahelski,2014,"Thriller,Action",USA,54585,593812,"Keanu Reeves,Michael Nyqvist,Ian McShane,John Leguizamo,Willem Dafoe,Alfie Allen,Dean Winters,Adrianne Palicki,Lance Reddick,Bridget Moynahan,David Patrick Kelly,Randall Duk Kim,Munro M. Bonnell,Omer Barnea,Toby Leonard Moore,Daniel Bernhardt"
The Wizard of Oz,3.96,102,1:42,English,Victor Fleming,1939,"Adventure,Fantasy,Family",USA,18006,233051,"Judy Garland,Ray Bolger,Jack Haley,Bert Lahr,Margaret Hamilton,Frank Morgan,Clara Blandick,Charley Grapewin,Billie Burke,Pat Walshe,Terry,Adriana Caselotti,Harry Earles,Jerry Maren"
Pet Sematary,3.24,103,1:43,English,Mary Lambert,1989,"Horror,Drama",USA,9153,76167,"Dale Midkiff,Fred Gwynne,Denise Crosby,Brad Greenquist,Kavi Raz,Michael Lombard,Miko Hughes,Blaze Berdahl,Susan Blommaert,Mara Clark,Mary Louise Wilson,Andrew Hubatsek,Liz Davies,Kara Dalke,Stephen King,Elizabeth Ureneck,Chuck Courtney,Peter Stader"
