Movie,LBRating,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
Picasso Trigger,2.69,99,1:39,English,Andy Sidaris,1988,"Action,Crime",USA,391,1363,"Steve Bond,Dona Speir,Hope Marie Carlton,Harold Diamond,John Aprea,Roberta Vasquez,Guich Koock,Rodrigo Obregón,Bruce Penhall,Cynthia Brimhall,Richard LePore,Nicholas Georgiade,Kym Malin,Patty Duffek,Liv Lindeland,Dennis Alexio"
Self/less,2.75,117,1:57,English,Tarsem Singh,2015,"Mystery,Science Fiction,Thriller,Action",USA,2111,22664,"Ryan Reynolds,Ben Kingsley,Natalie Martinez,Matthew Goode,Michelle Dockery,Melora Hardin,Victor Garber,Sam Page,Derek Luke,Mariana Paola Vicente,Jaynee-Lynne Kinchen,Brendan McCarthy,Thomas Francis Murphy,Sandra Ellis Lafferty,Emily Tremaine,Griff Furst,Cedric Palmisano,Tom Waite,Douglas M. Griffin,Marcus Lyle Brown"
The Giver,2.64,97,1:37,English,Phillip Noyce,2014,"Drama,Science Fiction",USA,5405,54417,"Brenton Thwaites,Odeya Rush,Jeff Bridges,Meryl Streep,Katie Holmes,Alexander Skarsgård,Cameron Monaghan,Taylor Swift,Emma Tremblay,Katharina Damm,Alexander Jillings,James Jillings,Jordan Nicholas Smal,Saige Fernandes"
She's All That,2.94,95,1:35,English,Robert Iscove,1999,"Comedy,Romance",USA,15452,87861,"Freddie Prinze Jr.,Rachael Leigh Cook,Paul Walker,Jodi Lyn O'Keefe,Kevin Pollak,Anna Paquin,Kieran Culkin,Elden Henson,Matthew Lillard,Usher,Lil' Kim,Gabrielle Union,Dulé Hill,Tamara Mello,Clea DuVall,Tim Matheson,Debbi Morgan,Alexis Arquette,Dave Buzzotta,Chris Owen,Charlie Dell,Michael Milhoan,Carlos Jacott,Ashlee Levitch,Vanessa Lee Chester"
Child 44,2.75,137,2:17,English,Daniel Espinosa,2015,"Thriller,Crime",UK,1242,14008,"Tom Hardy,Gary Oldman,Noomi Rapace,Fares Fares,Joel Kinnaman,Paddy Considine,Jason Clarke,Mark Lewis Jones,Vincent Cassel,Nikolaj Lie Kaas,Charles Dance,Xavier Atkins,Karel Dobrý,Agnieszka Grochowska,Petr Vaněk,Jana Stryková,Ursina Lardi,Michael Nardone,Finbar Lynch"
Barbarian Queen II: The Empress Strikes Back,2.36,80,1:20,English,Joe Finley,1990,"Fantasy,Action,Adventure",Mexico,43,207,"Lana Clarkson,Greg Wrangler,Rebecca Wood,Elizabeth A. Jaeger,Roger Cudney,Alejandro Bracho,Cecilia Tijerina,Orietta Aguilar,Carolina Valero,Monica Steuer"
Return to Never Land,2.86,72,1:12,English,Donovan Cook,2002,"Fantasy,Family,Animation,Adventure",Australia,1138,22710,"Harriet Owen,Blayne Weaver,Jeff Bennett,Kath Soucie,Corey Burton,Andrew McDonough,Roger Rees,Spencer Breslin,Bradley Pierce,Quinn Beswick,Aaron Spann,Frank Welker,Dan Castellaneta,Jim Cummings,Rob Paulsen,Clive Revill,Wally Wingert"
Rio 2,2.74,101,1:41,"English,Portuguese",Carlos Saldanha,2014,"Family,Adventure,Comedy,Animation",USA,2707,58649,"Jesse Eisenberg,Anne Hathaway,Will.i.am,Jamie Foxx,Leslie Mann,George Lopez,Andy García,Bruno Mars,Bernardo de Paula,Rodrigo Santoro,Jemaine Clement,Jake T. Austin,Amandla Stenberg,Pierce Gagnon,Rita Moreno,Kristin Chenoweth,Tracy Morgan,Rachel Crow,Bebel Gilberto,Jason Harris,Janelle Monáe,Amy Heidemann,Carlinhos Brown,Jim Conroy,Nola Donkin,Miguel Ferrer,Jeffrey Garcia,Kevin W. Keane"
Dragonlance: Dragons Of Autumn Twilight,2.18,90,1:30,English,Will Meugniot,2008,"Animation,Fantasy",USA,68,349,"Kiefer Sutherland,Lucy Lawless,Michael Rosenbaum,Fred Tatasciore,Michelle Trachtenberg,Rino Romano,Jason Marsden,Marc Worden,Phil LaMarr,Dee Bradley Baker,Juliette Cohen,Nika Futterman,Caroline Gelabert,Ben L. McCain,Jentle Phoenix,David Sobolov,Mari Weiss,Neil Ross,Susan Silo"
Rambo III,2.75,102,1:42,"English,Russian",Peter MacDonald,1988,"War,Action,Adventure,Thriller",USA,3298,39737,"Sylvester Stallone,Richard Crenna,Marc de Jonge,Kurtwood Smith,Spiros Focás,Sasson Gabai,Doudi Shoua,Randy Raney,Marcus Gilbert,Alon Abutbul,Mahmoud Assadollahi"
Princess of Thieves,2.66,88,1:28,English,Peter Hewitt,2001,"TV Movie,Action,Adventure",USA,140,1278,"Keira Knightley,Stephen Moyer,Malcolm McDowell,Stuart Wilson,Jonathan Hyde,Roger Ashton-Griffiths,David Barrass,Hannah Cresswell,Crispin Letts,Del Synnott,Brendan Gregory,Gaye Brown,Luke de Lacey,Peter MacQueen,Paul Ready,Peter Cellier"
Turbo,2.48,96,1:36,English,David Soren,2013,"Family,Animation",USA,4636,71604,"Ryan Reynolds,Paul Giamatti,Michael Peña,Samuel L. Jackson,Luis Guzmán,Bill Hader,Snoop Dogg,Maya Rudolph,Ben Schwartz,Richard Jenkins,Ken Jeong,Michelle Rodriguez,Mike Bell,Aaron Berger,Aidan Andrews,Paul Dooley,Chris Parnell,Kurtwood Smith"
Blunt Force Trauma,2.5,92,1:32,"English,Italian",Ken Sanzel,2015,Action,Colombia,51,265,"Mickey Rourke,Freida Pinto,Ryan Kwanten,Maruia Shelton,Carolina Gómez,Rubén Zamora,Steven Galarce,David Villada,Jason Gibson,Tatiana Ronderos,Daniel Abril,Jon Mack"
Spring Break,2.51,102,1:42,English,Sean S. Cunningham,1983,"Romance,Comedy",USA,228,1244,"David Knell,Perry Lang,Paul Land,Steve Bassett,Jayne Modean,Corinne Wahl,Richard B. Shull,Jessica James,Daniel Faraldo,Donald Symington,Mimi Cozzens,John Archie,Robert Small,Jeff Garlin,Barry Hober,Nikki Fritz,Ru Flynn,Sheila Kennedy,Ronn Carroll"
More American Graffiti,2.81,110,1:50,"English,Icelandic",Bill L. Norton,1979,"Comedy,War,Drama",USA,283,1555,"Paul Le Mat,Cindy Williams,Candy Clark,Charles Martin Smith,Mackenzie Phillips,Bo Hopkins,Ron Howard,Will Seltzer,Anna Bjorn,Scott Glenn,Mary Kay Place,John Lansing,Ken Place,James Houghton,Richard Bradford,Manuel Padilla Jr.,Ralph Wilcox,Doug Sahm,Carol Ann Williams,John Brent,Monica Tenner,Tom Ruben,Country Joe McDonald,Barry Melton,Robert Hogins,Robert Flurie,Peter Albin"
Undercover Brother,2.97,86,1:26,English,Malcolm D. Lee,2002,"Action,Comedy",USA,1086,10980,"Eddie Griffin,Chris Kattan,Denise Richards,Aunjanue Ellis,Chi McBride,Neil Patrick Harris,Dave Chappelle,Gary Anthony Williams,Billy Dee Williams,Robert Trumbull,Robert Townsend,James Brown,Jack Noseworthy,David Sparrow,J.D. Hall"
The Aftermath,2.67,95,1:35,English,Steve Barkett,1982,"Science Fiction,Adventure,Horror,Action",USA,206,680,"Steve Barkett,Lynne Margulies,Sid Haig,Christopher Barkett,Alfie Martin,Forrest J. Ackerman,Jim Danforth,Linda Stiegler,Laura Anne Barkett,Larry Latham,Carol Lee Scott,Nelson Ackerman,Eric Caidin,Dick Miller"
The Ruins,2.88,91,1:31,"English,Greek (modern),Spanish,German",Carter Smith,2008,Horror,USA,4305,26640,"Jonathan Tucker,Jena Malone,Shawn Ashmore,Laura Ramsey,Joe Anderson,Sergio Calderón,Luis Antonio Ramos,Dimitri Baveas,Bar Paly,Patricio Almeida Rodriguez,Jordan Patrick Smith,Jesse Ramirez,Karen Strassman,Robert Munns"
Amazons,2.29,87,1:27,English,Alejandro Sessa,1986,"Science Fiction,Fantasy,Action,Adventure",Argentina,158,639,"Ty Randolph,Penelope Reed,Joseph Whipp,Danitza Kingsley,Jacques Arndt,Wolfram Hecht,Charles Finch,Francisco Cocuzza,Santiago Mallo,Anita Larronde,Armando Capo,Maria Fournery"
Iron Warrior,2.69,82,1:22,"Italian,English",Alfonso Brescia,1987,"Fantasy,Action,Adventure",Italy,100,391,"Miles O'Keeffe,Savina Geršak,Elisabeth Kaza,Iris Peynado,Tiziana Altieri,Josie Coppini,Franco Daddi,Tim Lane,Malcolm Borg,Conrad Borg,Jon Rosser,Anna Cachia,Carolyn De Fonseca"
The Matrix Revolutions,3.03,129,2:09,"English,French",Lilly Wachowski,2003,"Adventure,Science Fiction,Action,Thriller",USA,27253,249055,"Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,Hugo Weaving,Jada Pinkett Smith,Mary Alice,Harold Perrineau,Monica Bellucci,Harry Lennix,Lambert Wilson,Nona Gaye,Anthony Zerbe,Tanveer K. Atwal,Helmut Bakaitis,Kate Beahan,Francine Bell,Rachel Blackman,Henry Blasingame,Ian Bliss,David Bowers"
Jaws 2,2.72,116,1:56,English,Jeannot Szwarc,1978,"Thriller,Horror",USA,4492,39532,"Roy Scheider,Lorraine Gary,Murray Hamilton,Joseph Mascolo,Jeffrey Kramer,Collin Wilcox Paxton,Ann Dusenberry,Mark Gruner,Barry Coe,Susan French,Gary Springer,Donna Wilkes,Gary Dubin,John Dukakis"
Maggie,2.7,95,1:35,English,Henry Hobson,2015,"Drama,Horror,Mystery",Switzerland,1920,15762,"Arnold Schwarzenegger,Abigail Breslin,Joely Richardson,Douglas M. Griffin,J.D. Evermore,Rachel Whitman Groves,Jodie Moore,Bryce Romero,Raeden Greer,Aiden Flowers,Carson Flowers,Walter von Huene,Dana Gourrier,Amy Brassette,David A. Cole,Mattie Liptak"
Jimi: All Is by My Side,2.73,118,1:58,English,John Ridley,2013,"Drama,Music",Ireland,386,2707,"André 3000,Hayley Atwell,Imogen Poots,Burn Gorman,Ruth Negga,Amy De Bhrún,Laurence Kinlan,Robbie Jarvis,Andrew Buckley,Jade Yourell,Clare-Hope Ashitey,Ashley Charles,Adrian Lester"
The People That Time Forgot,2.67,90,1:30,English,Kevin Connor,1977,"Adventure,Fantasy,Science Fiction",UK,144,889,"Patrick Wayne,Doug McClure,Sarah Douglas,Dana Gillespie,Thorley Walters,Shane Rimmer,Tony Britton,John Hallam,David Prowse,Milton Reid,Kiran Shah,Richard LeParmentier,Jimmy Ray,Tony McHale"
Hell Comes to Frogtown,2.84,88,1:28,English,R.J. Kizer,1988,"Action,Science Fiction,Comedy",USA,2457,8619,"Roddy Piper,Sandahl Bergman,Cec Verrell,William Smith,Rory Calhoun,Nicholas Worth,Kristi Somers,Cliff Bemis,Brian Frank,Eyde Byrde,Julius LeFlore,Suzanne Solari,Lee Garlington,Dan Coplan,Jeff Hutchinson,Danelle Hand"
White House Down,2.72,131,2:11,English,Roland Emmerich,2013,"Thriller,Action,Drama",USA,4453,64428,"Channing Tatum,Jamie Foxx,Joey King,Maggie Gyllenhaal,Richard Jenkins,James Woods,Nicolas Wright,Jimmi Simpson,Michael Murphy,Rachelle Lefevre,Lance Reddick,Matt Craven,Jake Weber,Peter Jacobson,Jason Clarke"
Automata,2.76,110,1:50,English,Gabe Ibáñez,2014,"Science Fiction,Thriller",Spain,819,8124,"Antonio Banderas,Melanie Griffith,Birgitte Hjort Sørensen,Dylan McDermott,Robert Forster,Tim McInnerny,Andy Nyman,David Ryall,Geraldine Somerville,Andrew Tiernan,Christa Campbell,Christina Tam,Danny Kirrane"
Dance with Me,2.85,126,2:06,"English,Spanish",Randa Haines,1998,"Romance,Drama,Music",USA,219,1367,"Vanessa Williams,Chayanne,Kris Kristofferson,Joan Plowright,Jane Krakowski,Beth Grant,Victor Marcel,Harry Groener,William Marquez,Bill Applebaum,Angelo Pagan,Erika Landin"
Circle,2.62,87,1:27,English,Aaron Hann,2015,"Mystery,Science Fiction,Thriller,Horror,Drama",USA,12028,82566,"Julie Benz,Carter Jenkins,Cesar Garcia,Mercy Malick,Lisa Pelikan,Molly Jackson,Sara Sanderson,Michael Nardelli,Lawrence Kao,Fay DeWitt,Kurt Long,Kevin Sheridan,Matt Corboy,Kaiwi Lyman"
The Creature Walks Among Us,2.71,79,1:19,English,John Sherwood,1956,"Adventure,Horror,Science Fiction",USA,743,2809,"Rex Reason,Jeff Morrow,Leigh Snowden,Gregg Palmer,Maurice Manson,James Rawley,David McMahon,Paul Fierro,Lillian Molieri,Frank Chase,Ricou Browning,Don Megowan,Larry Hudson"
Sahara,2.4,111,1:51,English,Andrew V. McLaglen,1983,"Action,Adventure,Drama,Romance",UK,79,450,"Brooke Shields,Lambert Wilson,Horst Buchholz,John Rhys-Davies,Ronald Lacey,Cliff Potts,Perry Lang,John Mills,Tuvia Tavi,Steve Forrest,Terrence Hardiman,Shahar Cohen,Zehava Twena,Gabi Amrani,Ya'ackov Ben-Sira"
Curse of the Fly,2.42,86,1:26,English,Don Sharp,1965,"Science Fiction,Horror",UK,448,1624,"Brian Donlevy,George Baker,Carole Gray,Yvette Rees,Burt Kwouk,Charles Carson,Rachel Kempson,John Carradine,Warren Stanhope,Michael Graham,J. Carrol Naish,Reed Hadley,Jeremy Wilkin,Mary Manson,Mia Anderson,Arnold Bell,Stan Simmons,John Bloom"
Bound to Vengeance,2.8,80,1:20,English,José Manuel Cravioto,2015,"Horror,Thriller",USA,299,1912,"Tina Ivlev,Richard Tyson,Bianca Malinowski,Kris Kjornes,Dustin Quick,Stephanie Charles,Ric Sarabia,Nihan Gur,Keith Johnson,Scott Vance,Amy Okuda,Nikki SooHoo,Vivan Dugré,Trinity Noelle Maigue-Bendorf"
Time Runner,2.09,90,1:30,English,Michael Mazo,1993,Science Fiction,Canada,104,382,"Mark Hamill,Rae Dawn Chong,Brion James,Mark Baur,Gordon Tipple,John Maclaren,Barry W. Levy,Suzy Joachim,Allan Forget,John Thomas"
+1,2.72,95,1:35,English,Dennis Iliadis,2013,"Science Fiction,Thriller",USA,471,2688,"Rhys Wakefield,Logan Miller,Ashley Grace,Natalie Hall,Suzanne Dengel,Colleen Dengel,Rohan Kymal,Adam David Thompson,Ronald Ogden,Bernard D. Jones,Brad Mills,April Billingsley,Peter Luis Zimmerman,Gracie Zane"
Timecop,2.79,99,1:39,English,Peter Hyams,1994,"Action,Crime,Science Fiction,Thriller",USA,2407,19989,"Jean-Claude Van Damme,Mia Sara,Ron Silver,Bruce McGill,Gloria Reuben,Scott Bellis,Jason Schombing,Scott Lawrence,Kenneth Welsh,Brent Woolsey,Brad Loree,Shane Kelly,Richard Faraci,Steven Lambert,Kevin McNulty,J.J. Makaro,Yves Cameron,David Jacox,Jacob Rupp,Sean O'Byrne"
The Invisible Man's Love Life,2.5,76,1:16,French,Pierre Chevalier,1970,Horror,Spain,61,207,"Howard Vernon,Brigitte Carva,Fernando Sancho,Paco Valladares,Eugène Berthier,Isabel del Río,Arlette Balkis,May Chartrette,Christian Forges"
National Lampoon's European Vacation,2.82,95,1:35,English,Amy Heckerling,1985,"Comedy,Romance,Adventure",USA,2074,24837,"Chevy Chase,Beverly D'Angelo,Dana Hill,Jason Lively,Eric Idle,William Zabka,John Astin,Mel Smith,Maureen Lipman,Robbie Coltrane,Paul Bartel"
Inspector Clouseau,2.45,96,1:36,"English,Spanish,Italian",Bud Yorkin,1968,"Crime,Comedy",UK,177,1093,"Alan Arkin,Frank Finlay,Delia Boccardo,Patrick Cargill,Beryl Reid,Clive Francis,Richard Pearson,Michael Ripper,Susan Engel,Wallas Eaton,Tutte Lemkow,Katya Wyeth"
Airplane II: The Sequel,2.85,85,1:25,English,Ken Finkleman,1982,Comedy,USA,1581,18134,"Lloyd Bridges,Raymond Burr,Chuck Connors,Rip Torn,John Dehner,Chad Everett,Peter Graves,Julie Hagerty,Robert Hays,Kent McCord,James A. Watson Jr,William Shatner,Stephen Stucker,John Vernon,Al White"
Corvette Summer,2.84,105,1:45,English,Matthew Robbins,1978,"Adventure,Comedy",USA,303,1368,"Mark Hamill,Annie Potts,Eugene Roche,William Bryant,Richard McKenzie,Kim Milford,Philip Bruns,Danny Bonaduce,Albert Insinnia,Jane A. Johnston,Stanley Kamel,Clifford A. Pellow,Jason Ronard,Brion James"
Ator IV: The Hobgoblin,2.31,94,1:34,English,Joe D'Amato,1990,"Fantasy,Adventure",Italy,71,258,"Eric Allan Kramer,Margaret Lenzey,Donald O'Brien,Laura Gemser,Marisa Mell,Chris Murphy,Dina Morrone,Don Semeraro"
Alexander the Great,2.74,136,2:16,English,Robert Rossen,1956,"History,War,Action,Drama,Adventure",Spain,114,677,"Richard Burton,Fredric March,Claire Bloom,Barry Jones,Harry Andrews,Stanley Baker,Niall MacGinnis,Peter Cushing,Michael Hordern,Danielle Darrieux,Peter Wyngarde,William Squire"
Fear,2.99,97,1:37,English,James Foley,1996,Thriller,USA,6452,32213,"Mark Wahlberg,Reese Witherspoon,William Petersen,Amy Brenneman,Alyssa Milano,Christopher Gray,Tracy Fraim,Gary Riley,Jason Kristofer,Jed Rees,Todd Caldecott,Gerry Bean"
Maze Runner: The Scorch Trials,2.98,131,2:11,English,Wes Ball,2015,"Thriller,Science Fiction,Action,Adventure",USA,11291,144823,"Dylan O'Brien,Ki Hong Lee,Kaya Scodelario,Thomas Brodie-Sangster,Dexter Darden,Alexander Flores,Jacob Lofland,Rosa Salazar,Giancarlo Esposito,Patricia Clarkson,Aidan Gillen,Lili Taylor,Barry Pepper,Nathalie Emmanuel,Alan Tudyk,Terry Dale Parks,Kathryn Smith-McGlynn,Matt Metzler,Jenny Gabrielle,David House,Lora Martinez-Cunningham,Luke Gallegos"
D2: The Mighty Ducks,3.0,106,1:46,"English,Icelandic",Sam Weisman,1994,"Family,Comedy,Drama,Action",USA,2038,20729,"Emilio Estevez,Kathryn Erbe,Michael Tucker,Jan Rubeš,Carsten Norgaard,Joshua Jackson,María Ellingsen,Elden Henson,Shaun Weiss,Brandon Quintin Adams,Garette Ratliff Henson,Marguerite Moreau,Vincent Larusso"
When Dinosaurs Ruled the Earth,2.69,100,1:40,English,Val Guest,1970,"Adventure,Fantasy,Science Fiction",UK,197,887,"Victoria Vetri,Robin Hawdon,Patrick Allen,Drewe Henley,Sean Caffrey,Magda Konopka,Imogen Hassall,Patrick Holt,Jan Rossini,Carol Hawkins,Maria O'Brien,Connie Tilton,Maggie Lynton,Jimmy Lodge,Billy Cornelius,Ray Ford"
Black Candles,2.7,84,1:24,"Spanish,English",José Ramón Larraz,1982,Horror,Spain,274,921,"Helga Liné,Vanessa Hidalgo,Mauro Ribera,Alfred Lucchetti,Carmen Carrión,Tito Valverde,José Luis Barceló,Julia Caballero,Anastasio de la Fuente,César Varona,Paola Matos,Manuel Gómez-Álvarez"
Touch of Death,2.66,86,1:26,Italian,Lucio Fulci,1988,Horror,Italy,344,1571,"Brett Halsey,Zora Kerova,Al Cliver,Sacha Darwin,Ria De Simone,Marco Di Stefano,Maurice Poli"
Quantum of Solace,2.8,106,1:46,"English,Spanish,Italian,French,German",Marc Forster,2008,"Adventure,Thriller,Crime,Action",UK,21452,203234,"Daniel Craig,Olga Kurylenko,Mathieu Amalric,Judi Dench,Giancarlo Giannini,Jesper Christensen,Gemma Arterton,Jeffrey Wright,Rory Kinnear,David Harbour,Anatole Taubman,Tim Pigott-Smith,Joaquín Cosío"
Get Him to the Greek,2.77,109,1:49,English,Nicholas Stoller,2010,"Music,Adventure,Comedy",USA,3019,56666,"Jonah Hill,Russell Brand,Rose Byrne,Elisabeth Moss,Tyler McKinney,Zöe Salmon,Lino Facioli,Eric Marshall,Lars Ulrich,Mario López,Pink,Billy Bush,Kurt Loder,Christina Aguilera,Colm Meaney,Ray Siegle,Chad Cleven,Jonathan Chris Lopez,Vero Felice Monti,Danny O'Leary,Aziz Ansari,Sean Combs,Kali Hawk,Nick Kroll,Brandon Johnson,Ivan Shaw,Ellie Kemper,Jake Johnson,Da'Vone McDonald,Derek Ressallat,Karl Theobald,Dinah Stabb,Gee Sekweyama,Jamie Sives,Tom Felton,Zoe Richards,Jessica Ellerby,Tony van Silva,Meddy Ford,Rebecca Kinder,Jim Piddock,Kristen Bell,Ricky Schroder,Ryan Shiraki,José Ramón Rosario,Pharrell Williams"
Predators,2.86,107,1:47,"English,Spanish,Russian",Nimród Antal,2010,"Science Fiction,Action,Thriller",USA,8683,71649,"Adrien Brody,Topher Grace,Alice Braga,Oleg Taktarov,Laurence Fishburne,Walton Goggins,Danny Trejo,Louis Ozawa,Mahershala Ali,Brian Steele,Derek Mears,Carey Jones,Aaron Richardson"
Pokémon: Mewtwo Returns,2.87,63,1:03,Japanese,Masamitsu Hidaka,2000,"Animation,Action,Drama,Family,Adventure,Fantasy",Japan,202,4622,"Rica Matsumoto,Ikue Otani,Mayumi Iizuka,Satomi Korogi,Yuji Ueda,Megumi Hayashibara,Shin-ichiro Miki,Inuko Inuyama,Masachika Ichimura,Hirotaka Suzuoki,Kotono Mitsuishi,Chinami Nishimura,Unsho Ishizuka,Aya Hisakawa,Yumi Touma,Rikiya Koyama"
Salt,2.87,100,1:40,"English,Russian,Korean",Phillip Noyce,2010,"Action,Thriller,Mystery",USA,4844,80737,"Angelina Jolie,Liev Schreiber,Chiwetel Ejiofor,Daniel Olbrychski,August Diehl,Daniel Pearce,Hunt Block,Andre Braugher,Olek Krupa,Cassidy Hinkle,Corey Stoll,Vladislav Koulikov,Olya Zueva,Kevin O'Donnell,Gaius Charles,Zach Shaffer,Albert Jones,Zoe Lister-Jones,Paul Juhn,Tika Sumpter,David Bishins,Yara Shahidi,Gary Wilmes,Jordan Lage,Jeremy Davidson,Michelle Ray Smith,Marion McCorry,Vladimir Tevlovski"
Quicksilver,2.7,105,1:45,"English,German",Thomas Michael Donnelly,1986,"Adventure,Drama,Action",USA,212,1767,"Kevin Bacon,Jami Gertz,Paul Rodríguez,Rudy Ramos,Laurence Fishburne,Louie Anderson,Gerald S. O'Loughlin,Andrew Smith,Charles McCaughan,Abel Fernandez,David Harris,Georgann Johnson"
Return of the Fly,2.79,80,1:20,"English,French",Edward Bernds,1959,"Science Fiction,Horror",USA,642,2992,"Vincent Price,Brett Halsey,John Sutton,David Frankham,Dan Seymour,Danielle De Metz,Jack Daly,Janine Grandel,Richard Flato,Gregg Martell,Barry Bernard,Pat O'Hara,Francisco Villalobos,Joan Cotton,Michael Mark"
Game of Death,2.83,101,1:41,"Cantonese,English",Robert Clouse,1978,"Thriller,Action,Drama",USA,1616,11912,"Bruce Lee,Gig Young,Dean Jagger,Hugh O'Brian,Colleen Camp,Robert Wall,Mel Novak,Kareem Abdul-Jabbar,Chuck Norris,Dan Inosanto,Billy McGill,Sammo Hung"
Raid on Rommel,2.54,99,1:39,English,Henry Hathaway,1971,"War,Action",USA,33,297,"Richard Burton,John Colicos,Wolfgang Preiss,Clinton Greyn,Danielle De Metz,Karl-Otto Alberty,Christopher Cary,John Orchard,Brook Williams,Greg Mullavey,Ben Wright,Michael Sevareid,Chris Anders,James O'Hara,Patrick Whyte,Robert Wolders,Ronald Southart,Erik Holland"
The Interview,2.9,113,1:53,"English,Korean",Seth Rogen,2014,"Action,Comedy",USA,16199,217529,"James Franco,Seth Rogen,Lizzy Caplan,Randall Park,Diana Bang,Timothy Simons,Reese Alexander,James Yi,Paul Bae,Geoff Gustafson,Dominique Lalonde,Anesha Bailey,Anders Holm,Charles Rahi Chun,Don Chow,Jason Cox,Tommy Chang"
Ironclad,2.77,121,2:01,"English,Danish,Hungarian,Latin",Jonathan English,2011,"History,Romance,Adventure,Action",UK,347,4543,"James Purefoy,Kate Mara,Jason Flemyng,Paul Giamatti,Brian Cox,Derek Jacobi,Charles Dance,Aneurin Barnard,Jamie Foreman,Mackenzie Crook,Rhys Parry Jones,Vladimir Kulich,David Melville,Annabelle Apsion,Steffan Rhodri,Daniel O'Meara"
GoBots: Battle of the Rock Lords,2.57,75,1:15,"English,Spanish",Alan Zaslove,1986,Animation,USA,36,159,"Margot Kidder,Roddy McDowall,Michael Nouri,Telly Savalas,Michael Bell,Foster Brooks"
She's Out of My League,2.79,104,1:44,English,Jim Field Smith,2010,"Romance,Comedy",USA,3740,39229,"Jay Baruchel,Alice Eve,T.J. Miller,Nate Torrence,Mike Vogel,Lindsay Sloane,Krysten Ritter,Kyle Bornheimer,Jessica St. Clair,Debra Jo Rupp,Adam LeFevre,Kim Shaw,Geoff Stults,Trevor Eve,Sharon Maughan,Hayes MacArthur,Jasika Nicole,Andrew Daly,Adam Tomei,Robin Shorr,Patrick Jordan,Tom Stoviak,Rick Applegate,Heather Morgan Leigh"
Underworld: Evolution,2.81,106,1:46,"English,French,Hungarian",Len Wiseman,2006,"Fantasy,Action,Thriller",USA,2100,33733,"Kate Beckinsale,Scott Speedman,Tony Curran,Shane Brolly,Derek Jacobi,Bill Nighy,Steven Mackintosh,Zita Görög,Brian Steele,Scott McElroy,John Mann"
Get Smart,2.83,110,1:50,"English,Russian",Peter Segal,2008,"Comedy,Thriller,Action",USA,5568,99883,"Steve Carell,Anne Hathaway,Dwayne Johnson,Alan Arkin,Terence Stamp,James Caan,Bill Murray,Patrick Warburton,Terry Crews,David Koechner,Masi Oka,Nate Torrence,Ken Davitian,David S. Lee,Dalip Singh,Geoff Pierson,Kelly Karbacz,Arthur Darbinyan,Bill Romanowski,Mark Ivanir,Lindsay Hollister,Dimitri Diatchenko,Richard V. Licata,Greg Joung Paik,Joey Yu,Mike Akrawi,John Abiskaron,Kerry Lai Fatt,David A. Parker,Bonnie Hellman,John Farley,Jonathan Loughran,Felisha Terrell,Jeff Tanner,Jasper Pendergrass,Carl Crevier,David Schaap"
Cobra,2.97,87,1:27,English,George P. Cosmatos,1986,"Action,Crime,Thriller",USA,5007,30026,"Sylvester Stallone,Brigitte Nielsen,Reni Santoni,Brian Thompson,Lee Garlington,Art LaFleur,Andrew Robinson,Marco Rodríguez,Val Avery,Nina Axelrod,David Rasche,John Herzfeld,Ross St. Phillip"
The Business,2.99,96,1:36,"English,Spanish",Nick Love,2005,"Drama,Action,Crime,Thriller",UK,335,2173,"Danny Dyer,Tamer Hassan,Geoff Bell,Georgina Chapman,Eddie Webber,Adam Bolton,Linda Henry,Roland Manookian,Arturo Venegas,Camille Coduri,Martin Marquez,Andy Linden,Sally Watkins,Eduardo Duro,Tracy Kirby,Michael Maxwell,Paul Burns"
The Karate Kid Part II,3.1,113,1:53,English,John G. Avildsen,1986,"Drama,Adventure,Romance,Action,Family",USA,4441,54468,"Ralph Macchio,Pat Morita,Danny Kamekona,Nobu McCarthy,Yuji Okumoto,Tamlyn Tomita,Martin Kove,William Zabka,Chad McQueen,Tony O'Dell,Ron Thomas,Rob Garrison,Pat E. Johnson,Bruce Malmuth,Eddie Smith,Garth Johnson,Brett Johnson"
